2.83,21,93.86,11.04,3.95,0.76,0,0,253.82
2.83,21,95.88,11.22,2.88,0.75,0,0.01,201.69
2.83,21,98.74,11.1,3.77,0.82,0,0,0
2.84,21,102.71,11.23,4.1,0.71,0,0.01,179.38
2.84,26,108.49,12.45,3.91,0.75,0,0.01,158.88
2.84,21,95.87,11.29,3.74,0.73,0,0,216.39
2.84,21,101.87,11.13,3.65,0.81,0,0,0
2.84,21,109.87,10.66,3.95,0.82,0,0,0
2.84,21,103.49,12.51,4.03,0.81,0,0,0
2.84,21,109.21,11.22,4.31,0.81,0,0,0
2.84,21,106.37,10.81,3.78,0.84,0,0.01,193.69
2.84,21,102.62,11.44,4.27,0.75,0,0,0
2.84,21,107.13,11.26,4.16,0.74,0,0,0
2.84,26,106.87,12.46,4.12,0.8,0,0.01,179.04
2.84,26,105.1,12.84,3.78,0.76,0,0.01,178.67
2.84,32,112.49,13.99,6.36,0.84,0,0.01,163.47
2.84,21,93.85,12.09,4.01,0.7,0,0,248.12
2.86,21,104.87,10.93,3.49,0.77,0,0,0
2.86,21,104.33,11.21,3.76,0.81,0,0,0
2.86,21,107.86,11.74,4.03,0.81,0,0,0
2.86,21,101.5,11.64,3.62,0.81,0,0.01,209.94
2.86,21,101.55,11.51,3.71,0.83,0,0.01,169.13
2.86,21,100.75,12.16,4.08,0.76,0,0,0
2.86,21,102.87,12.62,4.99,0.75,0,0,0
2.86,21,95.85,12.55,4.32,0.71,0,0.01,210.5
2.86,21,105.49,11.34,3.83,0.8,0,0,0
2.86,21,104.49,11.29,3.82,0.82,0,0,0
2.86,21,106.61,11.62,3.93,0.79,0,0.01,173.92
2.86,21,101.42,13.3,4.57,0.76,0,0,0
2.86,26,109.12,12.26,4.42,0.79,0,0.01,157.41
2.86,26,102.22,12.8,4.57,0.79,0,0.01,173.17
2.86,26,105.42,12.43,5.21,0.85,0,0,0
2.86,32,109.62,14.46,6.7,0.83,0,0.01,164.69
2.86,21,96.71,10.73,3.53,0.74,0,0.01,184.56
2.88,21,104.99,11.19,3.71,0.83,0,0,0
2.88,21,104.99,11.01,3.75,0.81,0,0,0
2.88,21,105.87,11.38,3.67,0.81,0,0.01,169.03
2.88,21,104.55,11.85,4.1,0.84,0,0.01,177.03
2.88,21,107.25,11.34,4.28,0.78,0,0,0
2.88,21,103.12,12.08,4.23,0.78,0,0,0
2.88,21,100.32,12.04,4.22,0.76,0,0,0
2.88,21,99.7,13.64,4.61,0.74,0,0,0
2.88,21,106.85,12.5,5.17,0.79,0,0,0
2.88,21,102.12,12.31,4.49,0.75,0,0,0
2.88,21,85.71,10.43,3.55,0.72,0,0,195.53
2.88,21,105.87,11.75,4.38,0.74,0,0,0
2.89,21,105.62,11.21,3.65,0.81,0,0,0
2.89,21,105.74,11.71,3.85,0.8,0,0,0
2.89,21,102.87,11.22,3.65,0.84,0,0,249.97
2.89,21,103.62,11.57,4.37,0.81,0,0.01,184.64
2.89,21,106.85,11.49,4.39,0.76,0,0,0
2.89,21,106.87,11.41,4.36,0.76,0,0,0
2.89,21,107.74,11.5,3.82,0.79,0,0,0
2.89,21,109.99,10.54,3.79,0.83,0,0,0
2.89,21,94.49,11.75,3.89,0.81,0,0,0
2.89,21,104.49,11.78,3.5,0.81,0,0.01,214.25
2.89,26,110.99,11.44,3.71,0.76,0,0.01,149.43
2.89,26,107.28,12.44,3.81,0.76,0,0.01,157.04
2.89,26,108.24,12.31,4,0.79,0,0.01,179.16
